lsoa,imd_score
E01006045,7.785
E01006046,9.359
E01006047,24.082
E01006048,17.314
E01006049,25.616
E01006050,63.681
E01006051,21.525
E01006052,59.28
E01006053,12.893
E01006054,31.873
E01006055,16.203
E01006056,51.735
E01006057,14.604
E01006058,24.583
E01006059,17.91
E01006060,46.998
E01006061,31.924
E01006062,5.633
E01006063,10.73
E01006064,45.408
E01006065,50.188
E01006066,34.992
E01006067,6.724
E01006068,32.854
E01006069,37.952
E01006070,17.333
E01006071,5.257
E01006072,5.525
E01006073,31.668
E01006074,19.729
E01006075,6.85
E01006076,5.061
E01006077,12.799
E01006078,8.52
E01006079,1.451
E01006080,6.243
E01006081,1.604
E01006082,4.127
E01006083,2.554
E01006084,3.759
E01006085,4.009
E01006086,11.277
E01006087,9.181
E01006088,7.755
E01006089,9.079
E01006090,7.845
E01006091,6.182
E01006092,29.714
E01006093,4.077
E01006094,2.076
E01006095,4.187
E01006096,3.321
E01006097,4.916
E01006098,2.913
E01006099,8.214
E01006100,5.559
E01006101,0.704
E01006102,9.269
E01006103,1.325
E01006104,27.534
E01006105,61.05
E01006106,32.488
E01006107,30.874
E01006108,68.143
E01006109,59.691
E01006110,31.884
E01006111,43.732
E01006112,42.58
E01006113,17.161
E01006114,23.686
E01006115,28.365
E01006116,8.059
E01006117,6.292
E01006118,19.632
E01006119,5.714
E01006120,5.572
E01006121,17.663
E01006122,5.711
E01006123,10.584
E01006124,3.159
E01006125,13.668
E01006126,31.451
E01006127,12.852
E01006128,6.371
E01006129,16.382
E01006130,7.16
E01006131,8.881
E01006132,13.439
E01006133,5.843
E01006134,2.461
E01006135,3.773
E01006136,3.604
E01006137,5.062
E01006138,12.484
E01006139,2.83
E01006140,4.606
E01006141,21.572
E01006142,19.125
E01006143,9.741
E01006144,45.731
E01006145,30.881
E01006146,13.011
E01006147,2.958
E01006148,6.859
E01006149,11.806
E01006150,15.469
E01006151,1.952
E01006152,3.05
E01006153,3.192
E01006154,8.6
E01006155,9.476
E01006156,19.446
E01006157,13.271
E01006158,26.749
E01006159,32.498
E01006160,20.055
E01006161,5.764
E01006162,4.659
E01006163,9.454
E01006164,6.676
E01006165,24.096
E01006166,14.712
E01006167,47.82
E01006168,55.437
E01006169,9.38
E01006170,10.361
E01006171,27.813
E01006172,8.226
E01006173,3.929
E01006174,7.937
E01006175,35.968
E01006176,12.892
E01006177,31.448
E01006178,7.165
E01006179,27.588
E01006180,24.261
E01006181,21.554
E01006182,11.372
E01006183,11.835
E01006184,24.718
E01006186,22.585
E01006187,28.754
E01006188,22.446
E01006189,21.061
E01006190,1.636
E01006191,2.419
E01006192,5.698
E01006193,4.77
E01006194,10.302
E01006195,1.42
E01006196,2.483
E01006197,8.621
E01006198,17.508
E01006199,21.311
E01006200,15.153
E01006201,17.928
E01006202,12.696
E01006203,4.064
E01006204,7.856
E01006205,2.577
E01006206,19.611
E01006207,41.714
E01006208,16.151
E01006209,2.83
E01006210,6.858
E01006211,21.136
E01006212,15.277
E01006213,58.302
E01006214,40.259
E01006215,60.31
E01006216,18.876
E01006217,30.799
E01006218,31.627
E01006219,22.834
E01006220,29.445
E01006221,16.612
E01006222,7.198
E01006223,23.939
E01006224,5.315
E01006225,12.231
E01006226,12.436
E01006227,14.773
E01006228,26.173
E01006229,10.098
E01006230,5.317
E01006231,11.482
E01006232,7.151
E01006233,4.664
E01006234,18.801
E01006235,33.536
E01006236,10.426
E01006237,3.165
E01006238,31.973
E01006239,55.26
E01006240,63.96
E01006241,31.379
E01006242,23.114
E01006243,10.067
E01006244,38.099
E01006245,13.761
E01006246,34.07
E01006247,15.046
E01006248,53.758
E01006249,40.008
E01006250,4.442
E01006251,11.477
E01006252,12.098
E01006253,33.755
E01006254,41.87
E01006255,13.325
E01006256,19.885
E01006257,17.881
E01006258,19.618
E01006259,13.95
E01006260,34.144
E01006261,27.362
E01006262,29.498
E01006263,5.113
E01006264,6.961
E01006265,25.06
E01006266,10.413
E01006267,44.512
E01006268,18.358
E01006269,26.879
E01006270,47.764
E01006271,17.268
E01006272,31.959
E01006273,37.644
E01006274,40.82
E01006275,52.809
E01006276,14.138
E01006277,11.486
E01006278,25.45
E01006279,9.538
E01006280,29.238
E01006281,11.338
E01006282,28.555
E01006283,47.559
E01006284,45.319
E01006285,8.351
E01006286,19.979
E01006287,8.454
E01006288,48.824
E01006289,59.215
E01006290,12.748
E01006291,29.434
E01006292,16.929
E01006293,28.754
E01006294,24.555
E01006295,36.2
E01006296,55.074
E01006297,48.739
E01006298,44.702
E01006299,10.459
E01006300,5.365
E01006301,3.676
E01006302,11.313
E01006303,11.259
E01006304,22.514
E01006305,51.334
E01006306,58.667
E01006307,35.754
E01006308,44.924
E01006309,43.836
E01006310,45.378
E01006311,38.446
E01006312,6.059
E01006313,24.911
E01006314,7.656
E01006315,4.92
E01006316,7.092
E01006317,14.91
E01006318,6.494
E01006319,6.655
E01006320,8.185
E01006321,5.289
E01006322,29.638
E01006323,40.372
E01006324,39.21
E01006325,26.681
E01006326,46.858
E01006327,36.251
E01006328,47.749
E01006329,32.291
E01006330,9.397
E01006331,5.033
E01006332,20.399
E01006333,44.654
E01006334,49.919
E01006335,30.202
E01006336,70.759
E01006337,20.504
E01006338,32.741
E01006339,9.368
E01006340,24.139
E01006341,30.047
E01006342,35.373
E01006343,3.745
E01006344,37.359
E01006345,8.529
E01006346,20.099
E01006347,3.909
E01006348,6.783
E01006349,19.544
E01006350,57.873
E01006351,65.698
E01006352,32.793
E01006353,22.336
E01006354,40.701
E01006355,22.356
E01006356,43.619
E01006357,66.04
E01006358,29.444
E01006359,42.908
E01006360,62.632
E01006361,56.259
E01006362,8.024
E01006363,8.382
E01006364,20.84
E01006365,7.153
E01006366,17.205
E01006367,5.759
E01006368,12.088
E01006369,51.929
E01006370,29.832
E01006371,23.516
E01006372,3.623
E01006373,6.826
E01006374,6.631
E01006375,20.867
E01006376,32.629
E01006377,5.079
E01006378,6.563
E01006379,11.971
E01006380,17.846
E01006381,4.752
E01006382,4.29
E01006383,10.564
E01006384,7.514
E01006385,6.669
E01006386,80.934
E01006387,30.353
E01006388,24.557
E01006389,14.117
E01006390,27.72
E01006391,18.78
E01006392,58.777
E01006393,9.12
E01006394,5.932
E01006395,3.062
E01006396,10.243
E01006397,47.755
E01006398,38.04
E01006399,26.864
E01006400,4.204
E01006401,8.389
E01006402,4.936
E01006403,8.736
E01006404,34.819
E01006405,31.576
E01006406,15.938
E01006407,9.433
E01006408,31.682
E01006409,8.324
E01006410,8.675
E01006411,66.026
E01006412,66.076
E01006413,77.857
E01006414,62.372
E01006415,32.792
E01006416,56.121
E01006417,52.668
E01006418,51.806
E01006419,12.82
E01006420,9.099
E01006421,7.765
E01006422,13.907
E01006423,11.413
E01006424,11.735
E01006425,20.56
E01006426,58.763
E01006427,16.668
E01006428,38.289
E01006429,53.642
E01006430,46.845
E01006431,24.37
E01006432,50.394
E01006433,24.191
E01006434,56.775
E01006435,46.628
E01006436,68.123
E01006437,61.652
E01006438,16.123
E01006439,30.291
E01006440,57.4
E01006442,68.368
E01006443,62.603
E01006444,60.243
E01006445,58.371
E01006446,57.879
E01006447,62.705
E01006448,65.743
E01006449,25.474
E01006450,36.511
E01006451,36.712
E01006452,30.085
E01006453,61.695
E01006454,17.313
E01006455,61.449
E01006456,22.954
E01006457,17.24
E01006458,35.311
E01006459,24.541
E01006460,73.001
E01006461,59.17
E01006462,13.592
E01006464,19.222
E01006465,15.102
E01006466,29.329
E01006467,68.093
E01006470,56.084
E01006471,9.315
E01006472,11.437
E01006473,8.812
E01006474,10.137
E01006475,17.735
E01006476,5.682
E01006477,42.318
E01006478,42.119
E01006479,34.805
E01006480,50.716
E01006481,50.876
E01006482,34.154
E01006483,39.204
E01006484,45.007
E01006485,13.492
E01006486,13.057
E01006487,15.576
E01006488,10.95
E01006489,15.788
E01006490,17.415
E01006491,17.216
E01006492,34.644
E01006493,46.502
E01006494,68.201
E01006495,40.882
E01006496,30.708
E01006497,29.696
E01006498,8.658
E01006499,13.977
E01006500,47.541
E01006501,22.52
E01006502,18.737
E01006503,15.386
E01006504,50.875
E01006505,53.354
E01006506,40.994
E01006507,48.062
E01006508,32.784
E01006509,58.857
E01006510,32.718
E01006512,16.394
E01006514,28.613
E01006518,58.861
E01006519,6.737
E01006520,37.124
E01006521,24.722
E01006522,41.967
E01006523,31.118
E01006524,5.382
E01006525,6.441
E01006526,14.164
E01006527,18.612
E01006528,21.292
E01006529,14.821
E01006530,8.439
E01006531,7.291
E01006532,3.987
E01006533,19.621
E01006534,17.125
E01006535,25.917
E01006536,33.815
E01006537,16.193
E01006538,14.699
E01006539,5.052
E01006540,72.125
E01006541,46.413
E01006542,53.213
E01006543,20.374
E01006544,71.162
E01006545,53.026
E01006546,61.799
E01006547,74.446
E01006548,58.101
E01006549,45.877
E01006550,16.035
E01006551,43.096
E01006552,61.174
E01006553,21.322
E01006554,22.706
E01006556,76.054
E01006557,21.269
E01006558,78.253
E01006560,71.548
E01006562,69.625
E01006563,75.635
E01006564,41.151
E01006565,36.263
E01006566,21.891
E01006567,42.094
E01006568,20.602
E01006569,40.453
E01006570,20.891
E01006571,48.057
E01006572,62.753
E01006573,45.552
E01006574,38.555
E01006575,24.486
E01006576,10.638
E01006577,7.658
E01006578,11.975
E01006579,7.046
E01006580,7.008
E01006581,6.334
E01006582,4.582
E01006583,2.133
E01006584,17.874
E01006585,50.913
E01006586,33.025
E01006587,22.187
E01006588,25.107
E01006589,8.502
E01006590,18.858
E01006591,13.097
E01006592,6.276
E01006593,20.033
E01006594,3.459
E01006595,13.75
E01006596,11.287
E01006597,8.312
E01006598,58.832
E01006599,44.519
E01006600,42.596
E01006603,46.724
E01006604,37.988
E01006605,43.086
E01006606,42.328
E01006607,45.923
E01006608,43.721
E01006609,51.657
E01006610,71.965
E01006611,79.409
E01006612,63.686
E01006613,41.82
E01006614,68.358
E01006615,61.582
E01006616,43.704
E01006617,19.033
E01006618,34.948
E01006619,19.323
E01006620,20.118
E01006621,11.762
E01006622,6.991
E01006623,10.103
E01006624,35.634
E01006625,19.222
E01006626,20.476
E01006627,23.098
E01006628,17.046
E01006629,21.787
E01006630,42.979
E01006632,54.135
E01006633,66.768
E01006637,55.595
E01006638,71.967
E01006639,27.863
E01006640,17.479
E01006641,20.142
E01006642,59.793
E01006643,53.207
E01006644,42.378
E01006645,60.232
E01006646,53.765
E01006647,60.853
E01006648,39.055
E01006651,14.077
E01006652,29.126
E01006653,42.054
E01006654,30.025
E01006655,32.346
E01006656,33.019
E01006657,43.254
E01006658,57.205
E01006659,51.751
E01006660,48.382
E01006661,56.986
E01006662,64.886
E01006663,37.157
E01006664,55.263
E01006665,18.174
E01006666,11.358
E01006667,33.486
E01006668,9.733
E01006669,17.226
E01006670,15.463
E01006671,25.412
E01006672,55.197
E01006673,52.704
E01006674,62.4
E01006675,51.872
E01006676,62.172
E01006677,47.005
E01006678,58.286
E01006679,55.703
E01006680,6.763
E01006681,23.506
E01006682,4.9
E01006683,5.151
E01006684,5.488
E01006685,11.132
E01006686,9.931
E01006687,14.16
E01006688,20.189
E01006689,10.014
E01006690,56.678
E01006691,47.86
E01006692,48.836
E01006693,62.285
E01006694,58.054
E01006695,73.213
E01006696,42.559
E01006697,55.63
E01006698,58.402
E01006699,67.898
E01006700,66.384
E01006701,50.094
E01006702,63.986
E01006703,68.952
E01006705,68.261
E01006706,61.956
E01006707,55.851
E01006708,42.775
E01006709,42.156
E01006710,40.105
E01006711,54.034
E01006712,38.844
E01006713,33.018
E01006716,52.841
E01006717,25.879
E01006718,36.352
E01006719,33.184
E01006721,69.624
E01006722,30.089
E01006723,31.665
E01006724,19.519
E01006725,40.406
E01006726,39.825
E01006727,30.727
E01006728,65.747
E01006729,51.631
E01006730,47.539
E01006731,53.965
E01006732,58.658
E01006734,63.255
E01006735,64.788
E01006736,46.573
E01006737,53.384
E01006738,55.632
E01006739,39.358
E01006740,51.062
E01006741,40.193
E01006742,23.755
E01006743,30.58
E01006744,32.804
E01006745,43.178
E01006746,41.644
E01006747,20.56
E01006748,31.97
E01006751,32.643
E01006753,48.006
E01006754,62.703
E01006755,64.94
E01006756,56.948
E01006757,61.459
E01006758,51.709
E01006759,46.971
E01006760,78.283
E01006761,58.641
E01006762,45.032
E01006763,42.254
E01006764,55.822
E01006765,32.908
E01006766,68.512
E01006767,51.554
E01006768,39.498
E01006769,48.676
E01006770,37.032
E01006771,65.812
E01006772,27.078
E01006773,12.566
E01006774,8.769
E01006775,50.08
E01006776,37.339
E01006778,69.02
E01006779,66.802
E01006780,31.508
E01006781,18.47
E01006782,36.769
E01006783,42.068
E01006784,30.917
E01006785,34.439
E01006786,29.342
E01006787,51.053
E01006788,30.148
E01006790,70.294
E01006791,69.768
E01006792,7.679
E01006793,27.013
E01006794,13.132
E01006795,10.593
E01006796,2.702
E01006797,38.712
E01006798,10.612
E01006799,31.881
E01006800,9.321
E01006801,5.824
E01006802,18.519
E01006803,10.351
E01006804,18.678
E01006805,28.663
E01006806,6.945
E01006807,6.116
E01006808,8.68
E01006809,10.767
E01006810,12.765
E01006811,25.994
E01006812,51.546
E01006813,39.747
E01006814,9.06
E01006815,33.607
E01006816,65.512
E01006817,75.522
E01006818,13.91
E01006819,30.71
E01006820,55.243
E01006821,66.456
E01006822,9.133
E01006823,4.403
E01006824,6.851
E01006825,5.303
E01006826,39.245
E01006827,6.702
E01006828,4.618
E01006829,7.021
E01006830,48.094
E01006831,34.054
E01006832,36.965
E01006833,18.062
E01006834,50.612
E01006835,25.786
E01006836,30.575
E01006837,23.265
E01006838,33.834
E01006839,27.907
E01006840,26.361
E01006841,7.417
E01006842,41.178
E01006843,26.503
E01006844,57.662
E01006845,31.718
E01006846,14.787
E01006847,51.045
E01006848,17.943
E01006849,51.537
E01006850,50.398
E01006851,21.887
E01006852,10.028
E01006853,13.565
E01006854,27.851
E01006855,31.858
E01006856,11.007
E01006857,7.093
E01006858,36.579
E01006859,6.108
E01006860,29.786
E01006861,45.449
E01006862,21.079
E01006863,55.518
E01006864,14.799
E01006866,37.648
E01006867,9.507
E01006868,31.973
E01006869,32.823
E01006870,44.853
E01006871,59.933
E01006872,67.81
E01006873,74.129
E01006874,74.673
E01006875,45.711
E01006876,36.472
E01006877,60.397
E01006878,30.63
E01006879,31.998
E01006880,72.257
E01006881,60.696
E01006882,6.442
E01006883,11.01
E01006884,12.562
E01006885,8.035
E01006886,8.54
E01006887,21.736
E01006888,7.594
E01006889,8.111
E01006890,19.812
E01006891,11.667
E01006892,17.823
E01006893,22.096
E01006894,15.043
E01006895,6.048
E01006896,14.973
E01006897,16.952
E01006898,35.993
E01006899,35.477
E01006901,11.59
E01006903,55.623
E01006904,29.514
E01006905,54.66
E01006906,26.793
E01006907,36.788
E01006908,58.858
E01006909,76.733
E01006910,35.219
E01006911,16.526
E01006912,42.306
E01006913,47.804
E01006914,4.632
E01006915,32.161
E01006916,25.389
E01006917,4.453
E01006918,14.499
E01006919,46.213
E01006920,19.218
E01006921,7.141
E01006922,8.469
E01006923,9.661
E01006924,39.29
E01006925,25.674
E01006926,3.856
E01006927,16.65
E01006928,6.537
E01006929,19.928
E01006930,19.149
E01006931,8.395
E01006932,4.709
E01006933,23.076
E01006934,20.284
E01006935,15.684
E01006936,7.076
E01006937,3.465
E01006938,6.251
E01006939,14.351
E01006940,8.897
E01006941,11.674
E01006942,16.427
E01006943,3.574
E01006944,31.199
E01006945,30.352
E01006946,17.738
E01006947,10.497
E01006948,38.727
E01006949,14.182
E01006950,49.953
E01006951,19.873
E01006952,61.993
E01006953,40.058
E01006954,23.147
E01006955,13.31
E01006956,31.931
E01006957,42.185
E01006958,38.016
E01006959,19.481
E01006960,22.781
E01006961,52.407
E01006962,38.723
E01006963,64.014
E01006964,58.236
E01006965,43.815
E01006966,40.192
E01006967,59.627
E01006969,32.245
E01006970,30.66
E01006971,18.406
E01006972,15.279
E01006973,11.28
E01006974,5.142
E01006976,25.443
E01006977,36.004
E01006978,15.373
E01006979,62.084
E01006980,61.432
E01006981,53.395
E01006982,17.806
E01006983,19.288
E01006984,53.384
E01006985,4.696
E01006986,8.134
E01006987,9.154
E01006988,14.618
E01006989,7.809
E01006990,2.275
E01006991,3.028
E01006992,13.837
E01006993,4.648
E01006994,32.483
E01006995,12.114
E01006996,29.235
E01006997,25.797
E01006998,30.248
E01006999,21.244
E01007000,29.093
E01007001,28.692
E01007002,14.204
E01007003,72.926
E01007004,60.759
E01007005,67.82
E01007006,71.611
E01007007,71.581
E01007008,72.271
E01007009,62.119
E01007010,57.141
E01007011,68.741
E01007012,43.095
E01007013,67.646
E01007014,15.913
E01007016,46.34
E01007017,51.945
E01007019,63.478
E01007020,32.393
E01007021,6.673
E01007022,29.893
E01007023,6.091
E01007024,46.782
E01007025,3.913
E01007026,34.799
E01007027,6.791
E01007028,16.54
E01007029,12.642
E01007030,21.604
E01007031,10.89
E01007032,9.357
E01007033,14.519
E01007034,6.565
E01007035,11.377
E01007036,10.704
E01007037,10.196
E01007038,25.102
E01007039,16.448
E01007040,23.143
E01007041,19.379
E01007042,18.272
E01007043,10.318
E01007044,10.091
E01007045,10.356
E01007046,15.742
E01007047,29.955
E01007048,47.743
E01007049,23.122
E01007050,20.947
E01007051,51.719
E01007052,44.849
E01007053,20.987
E01007054,37.099
E01007055,53.396
E01007056,23.158
E01007057,23.755
E01007058,26.5
E01007059,16.876
E01007060,33.469
E01007061,18.312
E01007062,14.747
E01007063,17.296
E01007064,14.045
E01007065,14.058
E01007066,12.5
E01007067,11.903
E01007068,6.41
E01007069,17.571
E01007070,6.15
E01007071,6.333
E01007072,10.112
E01007073,5.717
E01007074,20.464
E01007075,11.298
E01007076,15.501
E01007077,9.811
E01007078,6.133
E01007079,4.881
E01007080,13.243
E01007081,6.663
E01007082,9.694
E01007083,21.629
E01007084,9.055
E01007085,51.67
E01007086,61.973
E01007087,52.987
E01007088,35.531
E01007089,52.569
E01007090,51.326
E01007091,39.254
E01007092,55.99
E01007095,9.427
E01007096,7.369
E01007097,9.014
E01007098,9.438
E01007099,11.641
E01007100,10.186
E01007101,7.76
E01007102,22.676
E01007103,11.041
E01007104,13.065
E01007105,15.937
E01007106,13.099
E01007107,6.425
E01007108,11.295
E01007109,17.127
E01007110,8.35
E01007111,5.04
E01007112,18.111
E01007113,10.071
E01007114,26.629
E01007115,20.634
E01007116,11.24
E01007117,7.628
E01007118,28.026
E01007119,47.722
E01007120,45.687
E01007121,71.942
E01007122,77.987
E01007123,61.263
E01007124,71.825
E01007125,49.629
E01007127,77.426
E01007128,76.451
E01007129,72.109
E01007130,56.704
E01007131,66.691
E01007133,78.064
E01007135,9.931
E01007136,35.776
E01007137,24.926
E01007138,55.763
E01007139,35.197
E01007141,32.223
E01007142,10.958
E01007143,20.427
E01007144,14.646
E01007145,3.278
E01007146,2.676
E01007147,3.54
E01007148,4.423
E01007149,3.735
E01007150,4.626
E01007151,5.223
E01007152,19.296
E01007153,27.41
E01007154,8.017
E01007155,51.81
E01007156,23.053
E01007157,20.414
E01007158,14.379
E01007159,9.68
E01007160,20.244
E01007161,16.391
E01007162,56.129
E01007163,15.131
E01007164,10.53
E01007165,6.819
E01007166,7.469
E01007167,23.594
E01007168,36.344
E01007169,23.73
E01007170,10.605
E01007171,5.409
E01007172,5.946
E01007173,24.482
E01007174,23.04
E01007175,50.562
E01007176,43.585
E01007177,27.755
E01007178,34.093
E01007179,54.841
E01007180,35.494
E01007181,34.358
E01007182,6.85
E01007183,7.277
E01007184,7.902
E01007185,10.77
E01007186,3.085
E01007187,3.05
E01007188,2.287
E01007189,3.177
E01007190,2.679
E01007191,3.636
E01007192,14.923
E01007193,10.517
E01007194,16.887
E01007195,6.002
E01007196,10.437
E01007197,4.289
E01007198,14.409
E01007199,4.991
E01007200,4.508
E01007201,12.604
E01007202,25.898
E01007203,13.573
E01007204,71.302
E01007205,36.083
E01007206,24.472
E01007207,63.668
E01007208,30.519
E01007209,53.042
E01007210,43.895
E01007211,16.073
E01007212,21.086
E01007213,16.169
E01007214,37.446
E01007215,63.943
E01007216,36.669
E01007217,44.583
E01007218,40.338
E01007219,40.203
E01007220,64.801
E01007221,18.382
E01007222,11.318
E01007223,22.659
E01007224,9.989
E01007225,10.376
E01007226,12.649
E01007227,44.532
E01007228,48.006
E01007229,27.05
